,Datum,Tijd (UTC),Temperatuur,Vochtigheid,Luchtdruk,Neerslagintensiteit,Neerslagsom,Windrichting,Windsnelheid,Rukwind,Luchtdruk_Zeeniveau,Globe Temperatuur,Vlinder
100276,2022-09-04,04:35:00,15.1,94,101619,0.0,0.0,115,0.0,0.0,101481.0,,vlinder24
100277,2022-09-04,04:40:00,15.1,94,101618,0.0,0.0,115,0.0,0.0,101480.0,,vlinder24
100278,2022-09-04,04:45:00,15.1,94,101625,0.0,0.0,115,0.0,0.0,101487.0,,vlinder24
100279,2022-09-04,04:50:00,15.1,94,101632,0.0,0.0,115,0.0,0.0,101494.0,,vlinder24
100280,2022-09-04,04:55:00,15.1,94,101643,0.0,0.0,115,0.0,0.0,101505.0,,vlinder24
100281,2022-09-04,05:00:00,15.0,94,101642,0.0,0.0,115,0.0,0.0,101504.0,,vlinder24
100282,2022-09-04,05:05:00,15.0,94,101646,0.0,0.0,115,0.0,0.0,101508.0,,vlinder24
100283,2022-09-04,05:10:00,14.9,94,101659,0.0,0.0,115,0.0,0.0,101521.0,,vlinder24
100284,2022-09-04,05:15:00,14.9,94,101668,0.0,0.0,115,0.0,0.0,101530.0,,vlinder24
100285,2022-09-04,05:20:00,14.9,94,101670,0.0,0.0,115,0.0,0.0,101532.0,,vlinder24
100286,2022-09-04,05:25:00,14.9,94,101670,0.0,0.0,115,0.0,0.0,101532.0,,vlinder24
100287,2022-09-04,05:30:00,14.9,94,101679,0.0,0.0,115,0.0,0.0,101541.0,,vlinder24
100288,2022-09-04,05:35:00,14.9,94,101672,0.0,0.0,115,0.0,0.0,101534.0,,vlinder24
100289,2022-09-04,05:40:00,14.8,94,101680,0.0,0.0,115,0.0,0.0,101542.0,,vlinder24
100290,2022-09-04,05:45:00,14.8,94,101684,0.0,0.0,115,0.0,0.0,101546.0,,vlinder24
100291,2022-09-04,05:50:00,14.8,94,101689,0.0,0.0,115,0.0,0.0,101551.0,,vlinder24
100292,2022-09-04,05:55:00,14.8,94,101699,0.0,0.0,115,0.0,0.0,101561.0,,vlinder24
100293,2022-09-04,06:00:00,14.8,94,101700,0.0,0.0,115,0.0,0.0,101562.0,,vlinder24
100294,2022-09-04,06:05:00,14.7,94,101705,0.0,0.0,115,0.0,0.0,101567.0,,vlinder24
100295,2022-09-04,06:10:00,14.8,94,101712,0.0,0.0,115,0.0,0.0,101574.0,,vlinder24
100296,2022-09-04,06:15:00,14.8,94,101707,0.0,0.0,115,0.0,0.0,101569.0,,vlinder24
100297,2022-09-04,06:20:00,14.9,95,101728,0.0,0.0,115,0.0,0.0,101590.0,,vlinder24
100298,2022-09-04,06:25:00,15.0,95,101722,0.0,0.0,115,0.0,0.0,101584.0,,vlinder24
100299,2022-09-04,06:30:00,15.1,95,101718,0.0,0.0,115,0.0,0.0,101580.0,,vlinder24
100300,2022-09-04,06:35:00,15.3,95,101723,0.0,0.0,115,0.0,0.0,101585.0,,vlinder24
100301,2022-09-04,06:40:00,15.4,95,101727,0.0,0.0,115,0.0,0.0,101589.0,,vlinder24
100302,2022-09-04,06:45:00,15.6,95,101733,0.0,0.0,115,0.0,0.0,101595.0,,vlinder24
100303,2022-09-04,06:50:00,15.6,95,101736,0.0,0.0,115,0.0,0.0,101598.0,,vlinder24
100304,2022-09-04,06:55:00,15.7,95,101737,0.0,0.0,115,0.0,0.0,101599.0,,vlinder24
100305,2022-09-04,07:00:00,15.8,96,101738,0.0,0.0,115,0.0,0.0,101600.0,,vlinder24
100306,2022-09-04,07:05:00,15.9,96,101742,0.0,0.0,115,0.0,0.0,101604.0,,vlinder24
100307,2022-09-04,07:10:00,16.0,96,101750,0.0,0.0,115,0.0,0.0,101612.0,,vlinder24
100308,2022-09-04,07:15:00,16.1,96,101758,0.0,0.0,115,0.0,0.0,101620.0,,vlinder24
100309,2022-09-04,07:20:00,16.2,96,101762,0.0,0.0,115,0.0,0.0,101624.0,,vlinder24
100310,2022-09-04,07:25:00,16.3,96,101760,0.0,0.0,115,0.0,0.0,101622.0,,vlinder24
100311,2022-09-04,07:30:00,16.4,96,101755,0.0,0.0,115,0.0,0.0,101617.0,,vlinder24
100312,2022-09-04,07:35:00,16.5,96,101760,0.0,0.0,115,0.1,1.6,101622.0,,vlinder24
100313,2022-09-04,07:40:00,16.7,96,101758,0.0,0.0,115,0.0,0.0,101620.0,,vlinder24
100314,2022-09-04,07:45:00,16.8,96,101760,0.0,0.0,115,0.0,0.0,101621.0,,vlinder24
100315,2022-09-04,07:50:00,16.9,96,101759,0.0,0.0,115,0.0,0.0,101620.0,,vlinder24
100316,2022-09-04,07:55:00,17.0,96,101765,0.0,0.0,115,0.0,0.0,101626.0,,vlinder24
100317,2022-09-04,08:00:00,17.1,96,101769,0.0,0.0,115,0.0,0.0,101630.0,,vlinder24
100318,2022-09-04,08:05:00,17.4,96,101777,0.0,0.0,115,0.0,0.0,101638.0,,vlinder24
100319,2022-09-04,08:10:00,17.7,96,101777,0.0,0.0,115,0.4,1.6,101638.0,,vlinder24
100320,2022-09-04,08:15:00,17.9,96,101792,0.0,0.0,115,1.0,1.6,101653.0,,vlinder24
100321,2022-09-04,08:20:00,18.1,96,101794,0.0,0.0,115,0.2,1.6,101655.0,,vlinder24
100322,2022-09-04,08:25:00,18.3,96,101798,0.0,0.0,115,0.5,3.2,101659.0,,vlinder24
100323,2022-09-04,08:30:00,18.5,95,101796,0.0,0.0,115,0.9,3.2,101657.0,,vlinder24
100324,2022-09-04,08:35:00,18.8,95,101802,0.0,0.0,115,0.4,1.6,101663.0,,vlinder24
100325,2022-09-04,08:40:00,19.0,94,101801,0.0,0.0,115,0.2,1.6,101662.0,,vlinder24
100326,2022-09-04,08:45:00,19.3,93,101809,0.0,0.0,115,0.5,1.6,101670.0,,vlinder24
100327,2022-09-04,08:50:00,19.5,92,101808,0.0,0.0,125,0.6,1.6,101669.0,,vlinder24
100328,2022-09-04,08:55:00,19.7,90,101815,0.0,0.0,125,1.0,3.2,101676.0,,vlinder24
100329,2022-09-04,09:00:00,20.0,87,101815,0.0,0.0,125,1.1,3.2,101676.0,,vlinder24
100330,2022-09-04,09:05:00,20.2,86,101825,0.0,0.0,125,0.9,3.2,101686.0,,vlinder24
100331,2022-09-04,09:10:00,20.5,84,101811,0.0,0.0,125,1.8,3.2,101671.0,,vlinder24
100332,2022-09-04,09:15:00,20.8,82,101822,0.0,0.0,125,1.7,3.2,101682.0,,vlinder24
100333,2022-09-04,09:20:00,21.0,81,101817,0.0,0.0,145,0.8,1.6,101677.0,,vlinder24
100334,2022-09-04,09:25:00,21.1,81,101820,0.0,0.0,145,0.3,1.6,101680.0,,vlinder24
100335,2022-09-04,09:30:00,21.3,80,101809,0.0,0.0,145,0.7,1.6,101669.0,,vlinder24
100336,2022-09-04,09:35:00,21.4,79,101814,0.0,0.0,145,0.1,1.6,101674.0,,vlinder24
100337,2022-09-04,09:40:00,21.6,78,101811,0.0,0.0,145,1.4,3.2,101671.0,,vlinder24
100338,2022-09-04,09:45:00,21.9,76,101820,0.0,0.0,145,1.8,3.2,101680.0,,vlinder24
100339,2022-09-04,09:50:00,22.1,75,101823,0.0,0.0,145,2.0,4.8,101683.0,,vlinder24
100340,2022-09-04,09:55:00,22.2,73,101820,0.0,0.0,135,2.0,3.2,101680.0,,vlinder24
100341,2022-09-04,10:00:00,22.5,72,101828,0.0,0.0,135,1.6,4.8,101688.0,,vlinder24
100342,2022-09-04,10:05:00,22.6,71,101819,0.0,0.0,135,1.3,3.2,101679.0,,vlinder24
100343,2022-09-04,10:10:00,22.8,71,101818,0.0,0.0,135,0.6,3.2,101678.0,,vlinder24
100344,2022-09-04,10:15:00,22.9,70,101809,0.0,0.0,135,1.0,3.2,101669.0,,vlinder24
100345,2022-09-04,10:20:00,23.1,68,101807,0.0,0.0,135,1.4,3.2,101667.0,,vlinder24
100346,2022-09-04,10:25:00,23.2,67,101805,0.0,0.0,95,1.7,6.4,101665.0,,vlinder24
100347,2022-09-04,10:30:00,23.4,65,101808,0.0,0.0,95,0.9,3.2,101668.0,,vlinder24
100348,2022-09-04,10:35:00,23.6,62,101809,0.0,0.0,95,2.0,3.2,101669.0,,vlinder24
100349,2022-09-04,10:40:00,23.7,59,101812,0.0,0.0,95,1.5,4.8,101672.0,,vlinder24
100350,2022-09-04,10:45:00,23.9,58,101819,0.0,0.0,95,1.9,4.8,101679.0,,vlinder24
100351,2022-09-04,10:50:00,24.0,57,101825,0.0,0.0,115,1.3,3.2,101685.0,,vlinder24
100352,2022-09-04,10:55:00,24.1,58,101817,0.0,0.0,175,1.9,3.2,101677.0,,vlinder24
100353,2022-09-04,11:00:00,24.2,58,101812,0.0,0.0,175,1.3,4.8,101672.0,,vlinder24
100354,2022-09-04,11:05:00,24.2,57,101810,0.0,0.0,115,2.2,4.8,101669.0,,vlinder24
100355,2022-09-04,11:10:00,24.3,57,101813,0.0,0.0,135,2.0,4.8,101672.0,,vlinder24
100356,2022-09-04,11:15:00,24.3,57,101803,0.0,0.0,135,1.8,4.8,101662.0,,vlinder24
100357,2022-09-04,11:20:00,24.4,57,101809,0.0,0.0,135,1.7,3.2,101668.0,,vlinder24
100358,2022-09-04,11:25:00,24.4,55,101810,0.0,0.0,175,2.0,4.8,101669.0,,vlinder24
100359,2022-09-04,11:30:00,24.4,55,101806,0.0,0.0,205,1.5,3.2,101665.0,,vlinder24
100360,2022-09-04,11:35:00,24.4,54,101794,0.0,0.0,115,2.1,4.8,101653.0,,vlinder24
100361,2022-09-04,11:40:00,24.4,54,101794,0.0,0.0,135,1.7,4.8,101653.0,,vlinder24
100362,2022-09-04,11:45:00,24.6,52,101794,0.0,0.0,115,2.5,4.8,101653.0,,vlinder24
100363,2022-09-04,11:50:00,24.8,52,101794,0.0,0.0,115,1.4,3.2,101653.0,,vlinder24
100364,2022-09-04,11:55:00,24.9,50,101807,0.0,0.0,145,2.3,3.2,101666.0,,vlinder24
100365,2022-09-04,12:00:00,24.9,48,101797,0.0,0.0,145,1.6,4.8,101656.0,,vlinder24
100366,2022-09-04,12:05:00,24.8,50,101814,0.0,0.0,135,1.9,4.8,101673.0,,vlinder24
100367,2022-09-04,12:10:00,24.7,52,101814,0.0,0.0,135,0.7,3.2,101673.0,,vlinder24
100368,2022-09-04,12:15:00,24.9,51,101815,0.0,0.0,135,2.5,6.4,101674.0,,vlinder24
100369,2022-09-04,12:20:00,25.0,51,101826,0.0,0.0,95,2.5,4.8,101685.0,,vlinder24
100370,2022-09-04,12:25:00,25.0,52,101822,0.0,0.0,185,0.9,3.2,101681.0,,vlinder24
100371,2022-09-04,12:30:00,24.8,52,101831,0.0,0.0,185,0.0,0.0,101690.0,,vlinder24
100372,2022-09-04,12:35:00,24.7,54,101827,0.0,0.0,185,0.1,1.6,101686.0,,vlinder24
100373,2022-09-04,12:40:00,24.6,54,101825,0.0,0.0,185,1.5,4.8,101684.0,,vlinder24
100374,2022-09-04,12:45:00,24.8,51,101827,0.0,0.0,155,2.0,3.2,101686.0,,vlinder24
100375,2022-09-04,12:50:00,24.8,52,101832,0.0,0.0,155,0.7,1.6,101691.0,,vlinder24
100376,2022-09-04,12:55:00,24.9,54,101832,0.0,0.0,155,1.6,3.2,101691.0,,vlinder24
100377,2022-09-04,13:00:00,25.1,53,101833,0.0,0.0,145,1.5,3.2,101692.0,,vlinder24
100378,2022-09-04,13:05:00,25.2,52,101843,0.0,0.0,105,2.4,4.8,101702.0,,vlinder24
100379,2022-09-04,13:10:00,25.0,53,101845,0.0,0.0,185,1.1,4.8,101704.0,,vlinder24
100380,2022-09-04,13:15:00,24.9,54,101834,0.0,0.0,185,0.1,1.6,101693.0,,vlinder24
100381,2022-09-04,13:20:00,24.8,54,101840,0.0,0.0,185,1.0,3.2,101699.0,,vlinder24
100382,2022-09-04,13:25:00,24.7,54,101842,0.0,0.0,185,0.0,0.0,101701.0,,vlinder24
100383,2022-09-04,13:30:00,24.7,55,101851,0.0,0.0,185,0.8,3.2,101710.0,,vlinder24
100384,2022-09-04,13:35:00,24.7,54,101833,0.0,0.0,165,0.9,3.2,101692.0,,vlinder24
100385,2022-09-04,13:40:00,24.8,54,101854,0.0,0.0,155,2.1,4.8,101713.0,,vlinder24
100386,2022-09-04,13:45:00,24.9,55,101859,0.0,0.0,155,0.7,3.2,101718.0,,vlinder24
100387,2022-09-04,13:50:00,24.8,55,101845,0.0,0.0,155,0.3,3.2,101704.0,,vlinder24
100388,2022-09-04,13:55:00,24.8,55,101850,0.0,0.0,155,1.1,3.2,101709.0,,vlinder24
100389,2022-09-04,14:00:00,24.7,55,101855,0.0,0.0,125,1.4,4.8,101714.0,,vlinder24
100390,2022-09-04,14:05:00,24.7,55,101843,0.0,0.0,125,2.2,4.8,101702.0,,vlinder24
100391,2022-09-04,14:10:00,24.7,54,101844,0.0,0.0,125,2.5,4.8,101703.0,,vlinder24
100392,2022-09-04,14:15:00,24.7,54,101850,0.0,0.0,105,1.2,3.2,101709.0,,vlinder24
100393,2022-09-04,14:20:00,24.8,53,101859,0.0,0.0,105,2.0,3.2,101718.0,,vlinder24
100394,2022-09-04,14:25:00,24.9,53,101855,0.0,0.0,105,0.6,3.2,101714.0,,vlinder24
100395,2022-09-04,14:30:00,24.8,53,101848,0.0,0.0,105,0.8,3.2,101707.0,,vlinder24
100396,2022-09-04,14:35:00,24.8,53,101841,0.0,0.0,105,0.5,3.2,101700.0,,vlinder24
100397,2022-09-04,14:40:00,24.7,54,101834,0.0,0.0,105,0.7,3.2,101693.0,,vlinder24
100398,2022-09-04,14:45:00,24.7,52,101836,0.0,0.0,105,1.8,4.8,101695.0,,vlinder24
100399,2022-09-04,14:50:00,24.8,51,101832,0.0,0.0,175,1.3,4.8,101691.0,,vlinder24
100400,2022-09-04,14:55:00,24.8,51,101838,0.0,0.0,175,1.8,3.2,101697.0,,vlinder24
100401,2022-09-04,15:00:00,24.9,50,101833,0.0,0.0,175,1.1,3.2,101692.0,,vlinder24
100402,2022-09-04,15:05:00,24.9,51,101824,0.0,0.0,175,1.3,3.2,101683.0,,vlinder24
100403,2022-09-04,15:10:00,24.9,50,101833,0.0,0.0,175,1.4,4.8,101692.0,,vlinder24
100404,2022-09-04,15:15:00,24.9,50,101834,0.0,0.0,175,1.4,3.2,101693.0,,vlinder24
100405,2022-09-04,15:20:00,24.9,48,101823,0.0,0.0,175,0.5,1.6,101682.0,,vlinder24
100406,2022-09-04,15:25:00,24.9,48,101827,0.0,0.0,175,0.9,3.2,101686.0,,vlinder24
100407,2022-09-04,15:30:00,24.9,48,101829,0.0,0.0,175,1.8,3.2,101688.0,,vlinder24
100408,2022-09-04,15:35:00,24.9,49,101825,0.0,0.0,175,0.2,1.6,101684.0,,vlinder24
100409,2022-09-04,15:40:00,24.9,50,101825,0.0,0.0,175,0.6,3.2,101684.0,,vlinder24
100410,2022-09-04,15:45:00,24.9,49,101824,0.0,0.0,175,0.9,3.2,101683.0,,vlinder24
100411,2022-09-04,15:50:00,24.9,49,101824,0.0,0.0,135,1.3,3.2,101683.0,,vlinder24
100412,2022-09-04,15:55:00,24.9,49,101819,0.0,0.0,135,1.1,3.2,101678.0,,vlinder24
100413,2022-09-04,16:00:00,24.9,49,101821,0.0,0.0,135,0.7,3.2,101680.0,,vlinder24
100414,2022-09-04,16:05:00,24.8,49,101818,0.0,0.0,135,1.0,3.2,101677.0,,vlinder24
100415,2022-09-04,16:10:00,24.8,48,101814,0.0,0.0,135,0.7,1.6,101673.0,,vlinder24
100416,2022-09-04,16:15:00,24.7,50,101816,0.0,0.0,135,0.1,1.6,101675.0,,vlinder24
100417,2022-09-04,16:20:00,24.6,52,101816,0.0,0.0,135,0.1,1.6,101675.0,,vlinder24
100418,2022-09-04,16:25:00,24.5,48,101820,0.0,0.0,135,0.1,1.6,101679.0,,vlinder24
100419,2022-09-04,16:30:00,24.5,47,101815,0.0,0.0,135,0.1,1.6,101674.0,,vlinder24
100420,2022-09-04,16:35:00,24.4,50,101812,0.0,0.0,135,0.0,0.0,101671.0,,vlinder24
100421,2022-09-04,16:40:00,24.4,52,101821,0.0,0.0,135,0.0,0.0,101680.0,,vlinder24
100422,2022-09-04,16:45:00,24.3,53,101821,0.0,0.0,135,0.0,0.0,101680.0,,vlinder24
100423,2022-09-04,16:50:00,24.1,55,101812,0.0,0.0,135,0.0,0.0,101672.0,,vlinder24
100424,2022-09-04,16:55:00,24.0,56,101815,0.0,0.0,135,0.0,0.0,101675.0,,vlinder24
100425,2022-09-04,17:00:00,23.9,55,101811,0.0,0.0,135,0.0,0.0,101671.0,,vlinder24
100426,2022-09-04,17:05:00,23.7,55,101804,0.0,0.0,135,0.0,0.0,101664.0,,vlinder24
100427,2022-09-04,17:10:00,23.6,55,101813,0.0,0.0,135,0.0,0.0,101673.0,,vlinder24
100428,2022-09-04,17:15:00,23.5,57,101805,0.0,0.0,135,0.0,0.0,101665.0,,vlinder24
100429,2022-09-04,17:20:00,23.4,58,101810,0.0,0.0,135,0.0,0.0,101670.0,,vlinder24
100430,2022-09-04,17:25:00,23.3,58,101813,0.0,0.0,135,0.0,0.0,101673.0,,vlinder24
100431,2022-09-04,17:30:00,23.2,58,101805,0.0,0.0,135,0.0,0.0,101665.0,,vlinder24
100432,2022-09-04,17:35:00,23.1,59,101808,0.0,0.0,135,0.0,0.0,101668.0,,vlinder24
100433,2022-09-04,17:40:00,23.0,60,101814,0.0,0.0,135,0.0,0.0,101674.0,,vlinder24
100434,2022-09-04,17:45:00,22.9,61,101817,0.0,0.0,135,0.0,0.0,101677.0,,vlinder24
100435,2022-09-04,17:50:00,22.8,62,101825,0.0,0.0,135,0.0,0.0,101685.0,,vlinder24
100436,2022-09-04,17:55:00,22.6,63,101825,0.0,0.0,135,0.0,0.0,101685.0,,vlinder24
100437,2022-09-04,18:00:00,22.3,63,101823,0.0,0.0,135,0.0,0.0,101683.0,,vlinder24
100438,2022-09-04,18:05:00,22.1,65,101817,0.0,0.0,135,0.0,0.0,101677.0,,vlinder24
100439,2022-09-04,18:10:00,21.9,65,101818,0.0,0.0,135,0.0,0.0,101678.0,,vlinder24
100440,2022-09-04,18:15:00,21.7,65,101815,0.0,0.0,135,0.0,0.0,101675.0,,vlinder24
100441,2022-09-04,18:20:00,21.5,65,101825,0.0,0.0,135,0.0,0.0,101685.0,,vlinder24
100442,2022-09-04,18:25:00,21.3,65,101825,0.0,0.0,135,0.0,0.0,101685.0,,vlinder24
100443,2022-09-04,18:30:00,21.1,65,101820,0.0,0.0,135,0.0,0.0,101680.0,,vlinder24
100444,2022-09-04,18:35:00,21.0,67,101835,0.0,0.0,135,0.0,0.0,101695.0,,vlinder24
100445,2022-09-04,18:40:00,20.8,66,101834,0.0,0.0,135,0.0,0.0,101694.0,,vlinder24
100446,2022-09-04,18:45:00,20.6,67,101844,0.0,0.0,135,0.0,0.0,101705.0,,vlinder24
100447,2022-09-04,18:50:00,20.4,67,101850,0.0,0.0,135,0.0,0.0,101711.0,,vlinder24
100448,2022-09-04,18:55:00,20.2,68,101854,0.0,0.0,135,0.0,0.0,101715.0,,vlinder24
100449,2022-09-04,19:00:00,20.0,68,101857,0.0,0.0,135,0.0,0.0,101718.0,,vlinder24
100450,2022-09-04,19:05:00,19.8,68,101860,0.0,0.0,135,0.0,0.0,101721.0,,vlinder24
100451,2022-09-04,19:10:00,19.7,71,101866,0.0,0.0,135,0.0,0.0,101727.0,,vlinder24
100452,2022-09-04,19:15:00,19.6,72,101863,0.0,0.0,135,0.0,0.0,101724.0,,vlinder24
100453,2022-09-04,19:20:00,19.5,71,101867,0.0,0.0,135,0.0,0.0,101728.0,,vlinder24
100454,2022-09-04,19:25:00,19.4,72,101869,0.0,0.0,135,0.0,0.0,101730.0,,vlinder24
100455,2022-09-04,19:30:00,19.2,74,101873,0.0,0.0,135,0.0,0.0,101734.0,,vlinder24
100456,2022-09-04,19:35:00,19.0,74,101873,0.0,0.0,135,0.0,0.0,101734.0,,vlinder24
100457,2022-09-04,19:40:00,19.0,74,101870,0.0,0.0,135,0.0,0.0,101731.0,,vlinder24
100458,2022-09-04,19:45:00,18.9,75,101872,0.0,0.0,135,0.0,0.0,101733.0,,vlinder24
100459,2022-09-04,19:50:00,18.8,74,101876,0.0,0.0,135,0.0,0.0,101737.0,,vlinder24
100460,2022-09-04,19:55:00,18.7,75,101877,0.0,0.0,135,0.0,0.0,101738.0,,vlinder24
100461,2022-09-04,20:00:00,18.6,76,101878,0.0,0.0,135,0.0,0.0,101739.0,,vlinder24
100462,2022-09-04,20:05:00,18.5,76,101880,0.0,0.0,135,0.0,0.0,101741.0,,vlinder24
100463,2022-09-04,20:10:00,18.4,76,101880,0.0,0.0,135,0.0,0.0,101741.0,,vlinder24
100464,2022-09-04,20:15:00,18.4,76,101876,0.0,0.0,135,0.0,0.0,101737.0,,vlinder24
100465,2022-09-04,20:20:00,18.3,76,101881,0.0,0.0,135,0.0,0.0,101742.0,,vlinder24
100466,2022-09-04,20:25:00,18.2,77,101884,0.0,0.0,135,0.0,0.0,101745.0,,vlinder24
100467,2022-09-04,20:30:00,18.2,77,101889,0.0,0.0,135,0.0,0.0,101750.0,,vlinder24
100468,2022-09-04,20:35:00,18.1,78,101886,0.0,0.0,135,0.0,0.0,101747.0,,vlinder24
100469,2022-09-04,20:40:00,18.0,78,101890,0.0,0.0,135,0.0,0.0,101751.0,,vlinder24
100470,2022-09-04,20:45:00,18.0,78,101889,0.0,0.0,135,0.0,0.0,101750.0,,vlinder24
100471,2022-09-04,20:50:00,18.0,79,101887,0.0,0.0,135,0.0,0.0,101748.0,,vlinder24
100472,2022-09-04,20:55:00,17.9,79,101890,0.0,0.0,135,0.0,0.0,101751.0,,vlinder24
100473,2022-09-04,21:00:00,17.9,79,101885,0.0,0.0,135,0.0,0.0,101746.0,,vlinder24
100474,2022-09-04,21:05:00,17.9,79,101899,0.0,0.0,135,0.0,0.0,101760.0,,vlinder24
100475,2022-09-04,21:10:00,17.8,79,101893,0.0,0.0,135,0.0,0.0,101754.0,,vlinder24
100476,2022-09-04,21:15:00,17.8,79,101895,0.0,0.0,135,0.0,0.0,101756.0,,vlinder24
100477,2022-09-04,21:20:00,17.8,79,101898,0.0,0.0,135,0.0,0.0,101759.0,,vlinder24
100478,2022-09-04,21:25:00,17.7,79,101890,0.0,0.0,135,0.0,0.0,101751.0,,vlinder24
100479,2022-09-04,21:30:00,17.7,80,101900,0.0,0.0,135,0.0,0.0,101761.0,,vlinder24
100480,2022-09-04,21:35:00,17.7,80,101897,0.0,0.0,135,0.0,0.0,101758.0,,vlinder24
100481,2022-09-04,21:40:00,17.6,80,101903,0.0,0.0,135,0.0,0.0,101764.0,,vlinder24
100482,2022-09-04,21:45:00,17.6,80,101899,0.0,0.0,135,0.0,0.0,101760.0,,vlinder24
100483,2022-09-04,21:50:00,17.5,80,101907,0.0,0.0,135,0.0,0.0,101768.0,,vlinder24
100484,2022-09-04,21:55:00,17.5,80,101900,0.0,0.0,135,0.0,0.0,101761.0,,vlinder24
100485,2022-09-04,22:00:00,17.4,81,101902,0.0,0.0,135,0.0,0.0,101763.0,,vlinder24
100486,2022-09-04,22:05:00,17.4,81,101904,0.0,0.0,135,0.0,0.0,101765.0,,vlinder24
100487,2022-09-04,22:10:00,17.3,81,101913,0.0,0.0,135,0.0,0.0,101774.0,,vlinder24
100488,2022-09-04,22:15:00,17.2,81,101913,0.0,0.0,135,0.0,0.0,101774.0,,vlinder24
100489,2022-09-04,22:20:00,17.2,80,101918,0.0,0.0,135,0.0,0.0,101780.0,,vlinder24
100490,2022-09-04,22:25:00,17.1,80,101921,0.0,0.0,135,0.0,0.0,101783.0,,vlinder24
100491,2022-09-04,22:30:00,17.0,80,101926,0.0,0.0,135,0.0,0.0,101788.0,,vlinder24
100492,2022-09-04,22:35:00,16.9,80,101927,0.0,0.0,135,0.0,0.0,101789.0,,vlinder24
100493,2022-09-04,22:40:00,16.9,81,101918,0.0,0.0,135,0.0,0.0,101780.0,,vlinder24
100494,2022-09-04,22:45:00,16.8,81,101921,0.0,0.0,135,0.0,0.0,101783.0,,vlinder24
100495,2022-09-04,22:50:00,16.8,81,101911,0.0,0.0,135,0.0,0.0,101773.0,,vlinder24
100496,2022-09-04,22:55:00,16.7,81,101911,0.0,0.0,135,0.0,0.0,101773.0,,vlinder24
100497,2022-09-04,23:00:00,16.7,81,101907,0.0,0.0,135,0.0,0.0,101769.0,,vlinder24
100498,2022-09-04,23:05:00,16.6,81,101908,0.0,0.0,135,0.0,0.0,101770.0,,vlinder24
100499,2022-09-04,23:10:00,16.6,81,101912,0.0,0.0,135,0.0,0.0,101774.0,,vlinder24
100500,2022-09-04,23:15:00,16.6,81,101905,0.0,0.0,135,0.0,0.0,101767.0,,vlinder24
100501,2022-09-04,23:20:00,16.6,80,101914,0.0,0.0,135,0.0,0.0,101776.0,,vlinder24
100502,2022-09-04,23:25:00,16.6,80,101907,0.0,0.0,135,0.0,0.0,101769.0,,vlinder24
100503,2022-09-04,23:30:00,16.7,80,101906,0.0,0.0,135,0.0,0.0,101768.0,,vlinder24
100504,2022-09-04,23:35:00,16.7,80,101898,0.0,0.0,135,0.0,0.0,101760.0,,vlinder24
100505,2022-09-04,23:40:00,16.7,79,101898,0.0,0.0,135,0.0,0.0,101760.0,,vlinder24
100506,2022-09-04,23:45:00,16.8,78,101895,0.0,0.0,135,0.0,0.0,101757.0,,vlinder24
100507,2022-09-04,23:50:00,16.8,78,101891,0.0,0.0,135,0.0,1.6,101753.0,,vlinder24
100508,2022-09-04,23:55:00,16.9,78,101889,0.0,0.0,135,0.0,0.0,101751.0,,vlinder24
100509,2022-09-05,00:00:00,16.9,78,101883,0.0,0.0,135,0.0,0.0,101745.0,,vlinder24
100510,2022-09-05,00:05:00,16.9,78,101883,0.0,0.0,135,0.0,0.0,101745.0,,vlinder24
100511,2022-09-05,00:10:00,17.1,77,101878,0.0,0.0,135,0.0,0.0,101740.0,,vlinder24
100512,2022-09-05,00:15:00,17.2,77,101879,0.0,0.0,135,0.0,0.0,101740.0,,vlinder24
100513,2022-09-05,00:20:00,17.2,77,101874,0.0,0.0,135,0.0,0.0,101735.0,,vlinder24
100514,2022-09-05,00:25:00,17.2,77,101870,0.0,0.0,135,0.0,0.0,101731.0,,vlinder24
100515,2022-09-05,00:30:00,17.2,77,101866,0.0,0.0,135,0.0,0.0,101727.0,,vlinder24
100516,2022-09-05,00:35:00,17.1,77,101867,0.0,0.0,135,0.0,0.0,101728.0,,vlinder24
100517,2022-09-05,00:40:00,17.0,78,101862,0.0,0.0,135,0.0,0.0,101724.0,,vlinder24
100518,2022-09-05,00:45:00,16.9,78,101867,0.0,0.0,135,0.0,0.0,101729.0,,vlinder24
100519,2022-09-05,00:50:00,16.8,78,101865,0.0,0.0,135,0.0,0.0,101727.0,,vlinder24
100520,2022-09-05,00:55:00,16.6,79,101857,0.0,0.0,135,0.0,0.0,101719.0,,vlinder24
100521,2022-09-05,01:00:00,16.5,79,101849,0.0,0.0,135,0.0,0.0,101711.0,,vlinder24
100522,2022-09-05,01:05:00,16.4,80,101843,0.0,0.0,135,0.0,0.0,101705.0,,vlinder24
100523,2022-09-05,01:10:00,16.3,80,101846,0.0,0.0,135,0.0,0.0,101708.0,,vlinder24
100524,2022-09-05,01:15:00,16.2,80,101842,0.0,0.0,135,0.0,0.0,101704.0,,vlinder24
100525,2022-09-05,01:20:00,16.2,81,101830,0.0,0.0,135,0.0,0.0,101692.0,,vlinder24
100526,2022-09-05,01:25:00,16.1,81,101835,0.0,0.0,135,0.0,0.0,101697.0,,vlinder24
100527,2022-09-05,01:30:00,16.0,81,101838,0.0,0.0,135,0.0,0.0,101700.0,,vlinder24
