;datetime;name;temp;radiation_temp;humidity;precip;precip_sum;wind_speed;wind_gust;wind_direction;pressure;pressure_at_sea_level;network;lat;lon;lcz;call_name;location;duplicated_timestamp_label;missing_timestamp_label;gap_timestamp_label
4456;2022-10-05 16:00:00;vlinder24;17.5;NaN;77.0;0.0;0.0;1.7;6.4;95.0;101565.0;101426.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4457;2022-10-05 17:00:00;vlinder24;17.7;NaN;78.0;0.0;0.0;1.6;3.2;115.0;101606.0;101467.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4458;2022-10-05 18:00:00;vlinder24;17.4;NaN;84.0;0.0;0.0;1.3;3.2;85.0;101777.0;101638.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4459;2022-10-05 19:00:00;vlinder24;15.9;NaN;88.0;0.0;0.0;0.4;1.6;115.0;101843.0;101705.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4460;2022-10-05 20:00:00;vlinder24;15.7;NaN;87.0;0.0;0.0;1.5;6.4;215.0;102010.0;101872.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4461;2022-10-05 21:00:00;vlinder24;14.2;NaN;89.0;0.0;0.0;0.0;1.6;285.0;102130.0;101993.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4462;2022-10-05 22:00:00;vlinder24;13.6;NaN;87.0;0.0;0.0;0.0;0.0;285.0;102267.0;102130.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4463;2022-10-05 23:00:00;vlinder24;13.0;NaN;83.0;0.0;0.0;0.1;1.6;285.0;102360.0;102223.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4464;2022-10-06 00:00:00;vlinder24;12.3;NaN;84.0;0.0;0.0;0.0;0.0;285.0;102487.0;102350.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4465;2022-10-06 01:00:00;vlinder24;11.2;NaN;85.0;0.0;0.0;0.0;0.0;285.0;102605.0;102469.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4466;2022-10-06 02:00:00;vlinder24;10.4;NaN;87.0;0.0;0.0;0.0;1.6;285.0;102680.0;102544.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4467;2022-10-06 03:00:00;vlinder24;9.9;NaN;88.0;0.0;0.0;0.0;0.0;285.0;102737.0;102601.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4468;2022-10-06 04:00:00;vlinder24;9.1;NaN;89.0;0.0;0.0;0.0;0.0;285.0;102823.0;102688.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4469;2022-10-06 05:00:00;vlinder24;8.6;NaN;90.0;0.0;0.0;0.0;0.0;285.0;102924.0;102789.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4470;2022-10-06 06:00:00;vlinder24;8.4;NaN;90.0;0.0;0.0;0.0;0.0;285.0;102981.0;102846.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4471;2022-10-06 07:00:00;vlinder24;8.7;NaN;91.0;0.0;0.0;0.0;0.0;285.0;103056.0;102921.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4472;2022-10-06 08:00:00;vlinder24;10.1;NaN;90.0;0.0;0.0;0.0;0.0;285.0;103136.0;103001.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4473;2022-10-06 09:00:00;vlinder24;12.1;NaN;86.0;0.0;0.0;0.2;3.2;285.0;103198.0;103062.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4474;2022-10-06 10:00:00;vlinder24;14.1;NaN;78.0;0.0;0.0;0.3;3.2;295.0;103229.0;103092.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4475;2022-10-06 11:00:00;vlinder24;14.9;NaN;73.0;0.0;0.0;0.4;1.6;225.0;103243.0;103106.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4476;2022-10-06 12:00:00;vlinder24;15.9;NaN;70.0;0.0;0.0;0.4;3.2;265.0;103213.0;103076.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4477;2022-10-06 13:00:00;vlinder24;16.2;NaN;66.0;0.0;0.0;0.5;3.2;135.0;103182.0;103045.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4478;2022-10-06 14:00:00;vlinder24;15.9;NaN;71.0;0.0;0.0;0.2;1.6;235.0;103165.0;103028.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4479;2022-10-06 15:00:00;vlinder24;16.1;NaN;73.0;0.0;0.0;0.2;1.6;195.0;103143.0;103006.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4480;2022-10-06 16:00:00;vlinder24;15.3;NaN;75.0;0.0;0.0;0.1;1.6;205.0;103094.0;102957.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4481;2022-10-06 17:00:00;vlinder24;14.0;NaN;81.0;0.0;0.0;0.0;0.0;205.0;103093.0;102956.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4482;2022-10-06 18:00:00;vlinder24;12.1;NaN;84.0;0.0;0.0;0.0;0.0;205.0;103102.0;102966.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4483;2022-10-06 19:00:00;vlinder24;10.9;NaN;87.0;0.0;0.0;0.0;0.0;205.0;103089.0;102953.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4484;2022-10-06 20:00:00;vlinder24;10.3;NaN;88.0;0.0;0.0;0.0;0.0;205.0;103106.0;102970.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4485;2022-10-06 21:00:00;vlinder24;9.9;NaN;89.0;0.0;0.0;0.0;0.0;205.0;103089.0;102954.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4486;2022-10-06 22:00:00;vlinder24;9.7;NaN;88.0;0.0;0.0;0.0;0.0;205.0;103051.0;102916.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4487;2022-10-06 23:00:00;vlinder24;9.3;NaN;89.0;0.0;0.0;0.4;1.6;205.0;102992.0;102857.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4488;2022-10-07 00:00:00;vlinder24;9.5;NaN;89.0;0.0;0.0;0.0;0.0;205.0;102933.0;102798.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4489;2022-10-07 01:00:00;vlinder24;9.2;NaN;89.0;0.0;0.0;0.0;0.0;205.0;102888.0;102753.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4490;2022-10-07 02:00:00;vlinder24;8.8;NaN;90.0;0.0;0.0;0.6;1.6;205.0;102811.0;102676.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4491;2022-10-07 03:00:00;vlinder24;8.3;NaN;91.0;0.0;0.0;1.0;1.6;205.0;102720.0;102585.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4492;2022-10-07 04:00:00;vlinder24;8.2;NaN;91.0;0.0;0.0;0.0;0.0;205.0;102699.0;102564.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4493;2022-10-07 05:00:00;vlinder24;9.1;NaN;91.0;0.0;0.0;1.3;3.2;205.0;102644.0;102508.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4494;2022-10-07 06:00:00;vlinder24;9.7;NaN;89.0;0.0;0.0;1.3;3.2;205.0;102614.0;102478.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4495;2022-10-07 07:00:00;vlinder24;9.8;NaN;88.0;0.0;0.0;0.7;1.6;205.0;102593.0;102457.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4496;2022-10-07 08:00:00;vlinder24;11.1;NaN;85.0;0.0;0.0;1.1;3.2;205.0;102576.0;102440.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4497;2022-10-07 09:00:00;vlinder24;13.2;NaN;80.0;0.0;0.0;0.8;3.2;145.0;102544.0;102407.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4498;2022-10-07 10:00:00;vlinder24;15.3;NaN;76.0;0.0;0.0;1.8;3.2;175.0;102460.0;102322.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4499;2022-10-07 11:00:00;vlinder24;16.6;NaN;71.0;0.0;0.0;2.4;6.4;145.0;102394.0;102256.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4500;2022-10-07 12:00:00;vlinder24;17.5;NaN;69.0;0.0;0.0;1.7;4.8;145.0;102308.0;102170.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4501;2022-10-07 13:00:00;vlinder24;17.4;NaN;68.0;0.0;0.0;1.1;4.8;135.0;102212.0;102074.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4502;2022-10-07 14:00:00;vlinder24;17.5;NaN;67.0;0.0;0.0;0.7;3.2;155.0;102141.0;102003.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4503;2022-10-07 15:00:00;vlinder24;17.1;NaN;68.0;0.0;0.0;0.7;3.2;85.0;102079.0;101941.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4504;2022-10-07 16:00:00;vlinder24;16.5;NaN;71.0;0.0;0.0;0.0;1.6;85.0;102042.0;101904.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4505;2022-10-07 17:00:00;vlinder24;15.2;NaN;79.0;0.0;0.0;0.0;1.6;85.0;102025.0;101887.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4506;2022-10-07 18:00:00;vlinder24;14.2;NaN;79.0;0.0;0.0;0.1;1.6;85.0;102028.0;101890.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4507;2022-10-07 19:00:00;vlinder24;13.9;NaN;78.0;0.0;0.0;0.4;1.6;85.0;102004.0;101867.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4508;2022-10-07 20:00:00;vlinder24;13.8;NaN;78.0;0.0;0.0;0.6;3.2;85.0;101968.0;101831.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4509;2022-10-07 21:00:00;vlinder24;13.5;NaN;81.0;0.0;0.0;0.3;1.6;85.0;101963.0;101826.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4510;2022-10-07 22:00:00;vlinder24;13.1;NaN;83.0;0.0;0.0;0.8;3.2;85.0;101932.0;101795.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4511;2022-10-07 23:00:00;vlinder24;13.3;NaN;83.0;0.0;0.0;0.7;3.2;95.0;101898.0;101761.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4512;2022-10-08 00:00:00;vlinder24;13.1;NaN;87.0;0.0;0.0;0.2;1.6;95.0;101906.0;101769.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4513;2022-10-08 01:00:00;vlinder24;12.6;NaN;90.0;0.0;0.0;0.0;0.0;95.0;101948.0;101811.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4514;2022-10-08 02:00:00;vlinder24;12.2;NaN;91.0;0.0;0.0;0.0;0.0;95.0;101948.0;101811.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4515;2022-10-08 03:00:00;vlinder24;11.6;NaN;91.0;0.0;0.0;0.0;0.0;95.0;101974.0;101837.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4516;2022-10-08 04:00:00;vlinder24;10.8;NaN;92.0;0.0;0.0;0.0;0.0;95.0;102027.0;101890.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4517;2022-10-08 05:00:00;vlinder24;10.3;NaN;92.0;0.0;0.0;0.0;0.0;95.0;102071.0;101935.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4518;2022-10-08 06:00:00;vlinder24;9.8;NaN;92.0;0.0;0.0;0.0;0.0;95.0;102150.0;102014.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4519;2022-10-08 07:00:00;vlinder24;9.7;NaN;93.0;0.0;0.0;0.0;0.0;95.0;102268.0;102132.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4520;2022-10-08 08:00:00;vlinder24;10.3;NaN;93.0;0.0;0.0;0.0;0.0;95.0;102361.0;102225.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4521;2022-10-08 09:00:00;vlinder24;10.9;NaN;92.0;0.0;0.0;0.9;4.8;245.0;102435.0;102299.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4522;2022-10-08 10:00:00;vlinder24;12.5;NaN;82.0;0.0;0.0;0.9;4.8;205.0;102497.0;102360.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4523;2022-10-08 11:00:00;vlinder24;13.5;NaN;78.0;0.0;0.0;0.2;1.6;215.0;102537.0;102400.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4524;2022-10-08 12:00:00;vlinder24;13.8;NaN;78.0;0.0;0.0;0.6;3.2;235.0;102554.0;102417.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4525;2022-10-08 13:00:00;vlinder24;14.0;NaN;75.0;0.0;0.0;0.1;1.6;235.0;102551.0;102414.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4526;2022-10-08 14:00:00;vlinder24;14.1;NaN;70.0;0.0;0.0;0.1;1.6;215.0;102584.0;102447.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4527;2022-10-08 15:00:00;vlinder24;13.7;NaN;76.0;0.0;0.0;0.3;4.8;215.0;102593.0;102456.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4528;2022-10-08 16:00:00;vlinder24;13.1;NaN;78.0;0.0;0.0;0.0;0.0;215.0;102597.0;102460.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4529;2022-10-08 17:00:00;vlinder24;12.0;NaN;82.0;0.0;0.0;0.0;0.0;215.0;102643.0;102507.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4530;2022-10-08 18:00:00;vlinder24;10.0;NaN;86.0;0.0;0.0;0.0;0.0;215.0;102704.0;102568.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4531;2022-10-08 19:00:00;vlinder24;8.9;NaN;88.0;0.0;0.0;0.0;0.0;215.0;102748.0;102613.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4532;2022-10-08 20:00:00;vlinder24;8.1;NaN;89.0;0.0;0.0;0.0;0.0;215.0;102772.0;102637.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4533;2022-10-08 21:00:00;vlinder24;7.5;NaN;90.0;0.0;0.0;0.0;0.0;215.0;102780.0;102645.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4534;2022-10-08 22:00:00;vlinder24;7.1;NaN;90.0;0.0;0.0;0.0;0.0;215.0;102777.0;102642.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4535;2022-10-08 23:00:00;vlinder24;6.7;NaN;91.0;0.0;0.0;0.0;0.0;215.0;102758.0;102623.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4536;2022-10-09 00:00:00;vlinder24;6.2;NaN;91.0;0.0;0.0;0.0;0.0;215.0;102730.0;102595.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4537;2022-10-09 01:00:00;vlinder24;6.0;NaN;91.0;0.0;0.0;0.0;0.0;215.0;102709.0;102574.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4538;2022-10-09 02:00:00;vlinder24;5.8;NaN;91.0;0.0;0.0;0.0;0.0;215.0;102656.0;102521.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4539;2022-10-09 03:00:00;vlinder24;5.7;NaN;92.0;0.0;0.0;0.0;0.0;215.0;102611.0;102476.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4540;2022-10-09 04:00:00;vlinder24;5.4;NaN;92.0;0.0;0.0;0.0;0.0;215.0;102588.0;102454.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4541;2022-10-09 05:00:00;vlinder24;5.3;NaN;92.0;0.0;0.0;0.0;0.0;215.0;102560.0;102426.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4542;2022-10-09 06:00:00;vlinder24;5.1;NaN;92.0;0.0;0.0;0.0;0.0;215.0;102538.0;102404.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4543;2022-10-09 07:00:00;vlinder24;5.8;NaN;92.0;0.0;0.0;0.0;0.0;215.0;102507.0;102372.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4544;2022-10-09 08:00:00;vlinder24;7.8;NaN;92.0;0.0;0.0;0.2;1.6;215.0;102491.0;102356.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4545;2022-10-09 09:00:00;vlinder24;10.8;NaN;86.0;0.0;0.0;0.0;0.0;215.0;102463.0;102327.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4546;2022-10-09 10:00:00;vlinder24;13.4;NaN;75.0;0.0;0.0;1.1;3.2;135.0;102384.0;102247.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4547;2022-10-09 11:00:00;vlinder24;15.0;NaN;67.0;0.0;0.0;0.7;3.2;135.0;102292.0;102154.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4548;2022-10-09 12:00:00;vlinder24;15.9;NaN;63.0;0.0;0.0;0.1;1.6;115.0;102213.0;102075.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4549;2022-10-09 13:00:00;vlinder24;16.6;NaN;64.0;0.0;0.0;2.0;4.8;165.0;102073.0;101935.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4550;2022-10-09 14:00:00;vlinder24;16.8;NaN;65.0;0.0;0.0;1.7;4.8;125.0;101973.0;101835.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4551;2022-10-09 15:00:00;vlinder24;17.0;NaN;60.0;0.0;0.0;1.7;3.2;145.0;101900.0;101762.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4552;2022-10-09 16:00:00;vlinder24;16.5;NaN;62.0;0.0;0.0;1.2;3.2;145.0;101820.0;101682.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4553;2022-10-09 17:00:00;vlinder24;14.5;NaN;77.0;0.0;0.0;0.0;0.0;145.0;101763.0;101625.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4554;2022-10-09 18:00:00;vlinder24;11.9;NaN;81.0;0.0;0.0;0.0;0.0;145.0;101758.0;101621.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4555;2022-10-09 19:00:00;vlinder24;10.5;NaN;84.0;0.0;0.0;0.0;0.0;145.0;101735.0;101598.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4556;2022-10-09 20:00:00;vlinder24;9.8;NaN;86.0;0.0;0.0;0.0;0.0;145.0;101687.0;101550.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4557;2022-10-09 21:00:00;vlinder24;9.3;NaN;88.0;0.0;0.0;0.0;0.0;145.0;101643.0;101507.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4558;2022-10-09 22:00:00;vlinder24;8.9;NaN;88.0;0.0;0.0;0.0;0.0;145.0;101633.0;101497.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4559;2022-10-09 23:00:00;vlinder24;8.4;NaN;89.0;0.0;0.0;0.0;0.0;145.0;101594.0;101458.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4560;2022-10-10 00:00:00;vlinder24;8.4;NaN;89.0;0.0;0.0;0.5;1.6;145.0;101564.0;101428.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4561;2022-10-10 01:00:00;vlinder24;8.5;NaN;89.0;0.0;0.0;1.3;3.2;145.0;101531.0;101395.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4562;2022-10-10 02:00:00;vlinder24;8.8;NaN;89.0;0.0;0.0;0.7;1.6;145.0;101493.0;101357.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4563;2022-10-10 03:00:00;vlinder24;8.5;NaN;89.0;0.0;0.0;0.8;1.6;145.0;101477.0;101341.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4564;2022-10-10 04:00:00;vlinder24;8.2;NaN;90.0;0.0;0.0;0.0;0.0;145.0;101469.0;101333.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4565;2022-10-10 05:00:00;vlinder24;8.7;NaN;90.0;0.0;0.0;1.1;1.6;145.0;101464.0;101328.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4566;2022-10-10 06:00:00;vlinder24;8.7;NaN;90.0;0.0;0.0;0.3;1.6;145.0;101510.0;101374.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4567;2022-10-10 07:00:00;vlinder24;8.9;NaN;90.0;0.0;0.0;0.4;1.6;145.0;101550.0;101414.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4568;2022-10-10 08:00:00;vlinder24;10.6;NaN;88.0;0.0;0.0;0.3;1.6;145.0;101563.0;101426.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4569;2022-10-10 09:00:00;vlinder24;11.8;NaN;88.0;0.0;0.0;0.0;1.6;145.0;101650.0;101513.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4570;2022-10-10 10:00:00;vlinder24;13.5;NaN;85.0;0.0;0.0;0.0;1.6;145.0;101689.0;101551.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4571;2022-10-10 11:00:00;vlinder24;15.5;NaN;85.0;0.0;0.0;0.2;1.6;145.0;101733.0;101595.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4572;2022-10-10 12:00:00;vlinder24;15.3;NaN;87.0;0.0;0.0;0.0;0.0;145.0;101794.0;101656.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4573;2022-10-10 13:00:00;vlinder24;14.9;NaN;87.0;0.0;0.0;0.3;1.6;235.0;101883.0;101745.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4574;2022-10-10 14:00:00;vlinder24;13.7;NaN;89.0;0.0;0.0;0.9;3.2;235.0;102011.0;101874.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4575;2022-10-10 15:00:00;vlinder24;12.8;NaN;88.0;0.0;0.0;0.0;0.0;235.0;102085.0;101948.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4576;2022-10-10 16:00:00;vlinder24;12.8;NaN;85.0;0.0;0.0;0.1;1.6;235.0;102186.0;102049.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4577;2022-10-10 17:00:00;vlinder24;11.8;NaN;86.0;0.0;0.0;0.0;0.0;235.0;102278.0;102141.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4578;2022-10-10 18:00:00;vlinder24;10.1;NaN;88.0;0.0;0.0;0.0;0.0;235.0;102388.0;102252.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4579;2022-10-10 19:00:00;vlinder24;9.0;NaN;89.0;0.0;0.0;0.0;0.0;235.0;102450.0;102314.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4580;2022-10-10 20:00:00;vlinder24;8.1;NaN;90.0;0.0;0.0;0.0;0.0;235.0;102532.0;102397.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4581;2022-10-10 21:00:00;vlinder24;7.4;NaN;90.0;0.0;0.0;0.0;0.0;235.0;102605.0;102470.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4582;2022-10-10 22:00:00;vlinder24;6.8;NaN;90.0;0.0;0.0;0.0;0.0;235.0;102649.0;102514.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4583;2022-10-10 23:00:00;vlinder24;6.1;NaN;91.0;0.0;0.0;0.0;0.0;235.0;102678.0;102543.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4584;2022-10-11 00:00:00;vlinder24;5.7;NaN;91.0;0.0;0.0;0.0;0.0;235.0;102696.0;102561.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4585;2022-10-11 01:00:00;vlinder24;5.6;NaN;91.0;0.0;0.0;0.0;0.0;235.0;102738.0;102604.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4586;2022-10-11 02:00:00;vlinder24;5.5;NaN;92.0;0.0;0.0;0.0;0.0;235.0;102751.0;102617.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
4587;2022-10-11 03:00:00;vlinder24;5.5;NaN;92.0;0.0;0.0;0.0;0.0;235.0;102753.0;102619.0;Vlinder;51.167015;3.572062;NaN;Het Leen;Eeklo;ok;ok;ok
