datetime;name;temp;radiation_temp;humidity;precip;precip_sum;wind_speed;wind_gust;wind_direction;pressure;pressure_at_sea_level;duplicated_timestamp_label;temp_repetitions_label;temp_gross_value_label;temp_persistance_label;temp_step_label;temp_window_variation_label;temp_final_label;network;lat;lon;call_name;location
2022-10-06 12:00:00;vlinder22;16.7;NaN;65.0;0.0;0.0;7.9;14.5;255.0;103095.0;103130.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-06 13:00:00;vlinder22;16.7;NaN;65.0;0.0;0.0;8.6;14.5;235.0;103040.0;103075.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-06 14:00:00;vlinder22;17.2;NaN;65.0;0.0;0.0;10.3;20.9;245.0;103022.0;103056.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-06 15:00:00;vlinder22;17.2;NaN;61.0;0.0;0.0;10.4;19.3;255.0;103006.0;103040.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-06 16:00:00;vlinder22;16.7;NaN;65.0;0.0;0.0;6.2;11.3;245.0;102975.0;103009.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-06 17:00:00;vlinder22;15.0;NaN;69.0;0.0;0.0;2.7;4.8;215.0;102959.0;102994.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-06 18:00:00;vlinder22;13.2;NaN;76.0;0.0;0.0;2.9;4.8;195.0;102959.0;102994.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-06 19:00:00;vlinder22;12.2;NaN;81.0;0.0;0.0;0.8;3.2;165.0;102943.0;102978.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-06 20:00:00;vlinder22;11.6;NaN;82.0;0.0;0.0;1.7;4.8;165.0;102940.0;102975.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-06 21:00:00;vlinder22;11.6;NaN;84.0;0.0;0.0;3.9;6.4;185.0;102934.0;102969.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-06 22:00:00;vlinder22;11.1;NaN;85.0;0.0;0.0;3.5;6.4;185.0;102877.0;102912.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-06 23:00:00;vlinder22;10.6;NaN;88.0;0.0;0.0;0.0;1.6;175.0;102833.0;102868.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-07 00:00:00;vlinder22;10.3;NaN;88.0;0.0;0.0;2.1;4.8;165.0;102776.0;102811.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-07 01:00:00;vlinder22;9.8;NaN;89.0;0.0;0.0;2.1;3.2;155.0;102738.0;102773.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-07 02:00:00;vlinder22;9.6;NaN;90.0;0.0;0.0;2.2;4.8;185.0;102629.0;102664.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-07 03:00:00;vlinder22;9.8;NaN;90.0;0.0;0.0;2.5;6.4;145.0;102550.0;102585.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-07 04:00:00;vlinder22;10.3;NaN;89.0;0.0;0.0;4.9;9.7;145.0;102513.0;102548.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-07 05:00:00;vlinder22;10.3;NaN;88.0;0.0;0.0;3.6;8.1;185.0;102481.0;102516.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-07 06:00:00;vlinder22;10.3;NaN;87.0;0.0;0.0;4.4;8.1;185.0;102459.0;102494.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-07 07:00:00;vlinder22;11.1;NaN;85.0;0.0;0.0;2.9;6.4;165.0;102429.0;102464.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-07 08:00:00;vlinder22;12.4;NaN;82.0;0.0;0.0;7.4;12.9;195.0;102433.0;102468.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-07 09:00:00;vlinder22;14.4;NaN;77.0;0.0;0.0;9.6;17.7;195.0;102396.0;102431.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-07 10:00:00;vlinder22;16.0;NaN;71.0;0.0;0.0;11.7;25.7;215.0;102357.0;102391.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-07 11:00:00;vlinder22;17.0;NaN;69.0;0.0;0.0;14.5;27.4;215.0;102285.0;102319.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-07 12:00:00;vlinder22;17.9;NaN;67.0;0.0;0.0;11.3;29.0;205.0;102191.0;102225.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-07 13:00:00;vlinder22;17.7;NaN;68.0;0.0;0.0;10.7;20.9;225.0;102096.0;102130.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-07 14:00:00;vlinder22;17.9;NaN;66.0;0.0;0.0;11.9;20.9;205.0;102016.0;102050.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-07 15:00:00;vlinder22;17.1;NaN;67.0;0.0;0.0;9.9;16.1;225.0;101974.0;102008.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-07 16:00:00;vlinder22;16.1;NaN;70.0;0.0;0.0;9.8;17.7;235.0;101927.0;101961.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-07 17:00:00;vlinder22;15.1;NaN;73.0;0.0;0.0;5.6;11.3;215.0;101907.0;101941.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-07 18:00:00;vlinder22;14.1;NaN;76.0;0.0;0.0;4.6;9.7;195.0;101904.0;101938.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-07 19:00:00;vlinder22;13.5;NaN;79.0;0.0;0.0;5.6;9.7;205.0;101870.0;101905.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-07 20:00:00;vlinder22;13.2;NaN;82.0;0.0;0.0;9.6;17.7;215.0;101848.0;101883.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-07 21:00:00;vlinder22;12.9;NaN;84.0;0.0;0.0;6.1;9.7;185.0;101827.0;101862.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-07 22:00:00;vlinder22;12.7;NaN;86.0;0.0;0.0;7.8;12.9;185.0;101783.0;101818.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-07 23:00:00;vlinder22;13.1;NaN;86.0;0.0;0.0;7.5;12.9;185.0;101768.0;101803.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-08 00:00:00;vlinder22;12.7;NaN;90.0;0.0;0.0;7.3;12.9;225.0;101803.0;101838.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-08 01:00:00;vlinder22;12.3;NaN;91.0;0.0;0.0;7.3;12.9;245.0;101826.0;101861.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-08 02:00:00;vlinder22;11.8;NaN;92.0;0.0;0.0;3.3;6.4;255.0;101850.0;101885.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-08 03:00:00;vlinder22;11.1;NaN;92.0;0.0;0.0;5.0;8.1;235.0;101878.0;101913.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-08 04:00:00;vlinder22;10.2;NaN;92.0;0.0;0.0;4.2;8.1;245.0;101933.0;101968.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-08 05:00:00;vlinder22;10.6;NaN;92.0;0.0;0.0;6.4;11.3;245.0;101994.0;102029.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-08 06:00:00;vlinder22;9.7;NaN;92.0;0.0;0.0;4.5;9.7;245.0;102065.0;102100.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-08 07:00:00;vlinder22;9.6;NaN;91.0;0.0;0.0;3.8;8.1;255.0;102178.0;102213.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-08 08:00:00;vlinder22;11.8;NaN;87.0;0.0;0.0;8.8;14.5;295.0;102273.0;102308.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-08 09:00:00;vlinder22;13.6;NaN;76.0;0.0;0.0;13.6;19.3;305.0;102354.0;102389.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-08 10:00:00;vlinder22;13.8;NaN;73.0;0.0;0.0;12.5;22.5;295.0;102405.0;102440.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-08 11:00:00;vlinder22;14.5;NaN;72.0;0.0;0.2;12.2;22.5;305.0;102449.0;102484.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-08 12:00:00;vlinder22;14.2;NaN;73.0;0.0;0.2;12.8;20.9;315.0;102447.0;102482.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-08 13:00:00;vlinder22;14.7;NaN;69.0;0.0;0.2;11.2;19.3;295.0;102459.0;102494.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-08 14:00:00;vlinder22;14.9;NaN;68.0;0.0;0.2;9.2;16.1;305.0;102475.0;102510.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-08 15:00:00;vlinder22;15.0;NaN;65.0;0.0;0.2;9.0;12.9;305.0;102487.0;102522.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-08 16:00:00;vlinder22;14.7;NaN;70.0;0.0;0.2;5.4;9.7;315.0;102479.0;102514.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-08 17:00:00;vlinder22;13.6;NaN;73.0;0.0;0.2;0.0;0.0;305.0;102518.0;102553.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-08 18:00:00;vlinder22;10.8;NaN;81.0;0.0;0.2;0.0;0.0;305.0;102543.0;102578.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-08 19:00:00;vlinder22;9.5;NaN;86.0;0.0;0.2;0.0;0.0;305.0;102576.0;102611.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-08 20:00:00;vlinder22;8.2;NaN;90.0;0.0;0.2;0.0;0.0;305.0;102614.0;102649.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-08 21:00:00;vlinder22;7.2;NaN;90.0;0.0;0.2;0.0;0.0;185.0;102613.0;102649.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-08 22:00:00;vlinder22;6.9;NaN;90.0;0.0;0.2;0.0;0.0;175.0;102597.0;102633.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-08 23:00:00;vlinder22;6.5;NaN;91.0;0.0;0.2;0.0;0.0;175.0;102595.0;102631.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-09 00:00:00;vlinder22;6.1;NaN;92.0;0.0;0.0;0.0;0.0;175.0;102554.0;102590.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-09 01:00:00;vlinder22;5.7;NaN;92.0;0.0;0.0;0.0;0.0;175.0;102505.0;102541.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-09 02:00:00;vlinder22;6.0;NaN;92.0;0.0;0.0;0.0;0.0;175.0;102479.0;102515.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-09 03:00:00;vlinder22;5.4;NaN;92.0;0.0;0.0;0.0;0.0;175.0;102427.0;102463.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-09 04:00:00;vlinder22;4.6;NaN;92.0;0.0;0.0;0.2;3.2;165.0;102386.0;102422.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-09 05:00:00;vlinder22;6.6;NaN;93.0;0.0;0.0;3.0;4.8;135.0;102362.0;102398.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-09 06:00:00;vlinder22;6.5;NaN;93.0;0.0;0.0;1.3;4.8;145.0;102320.0;102356.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-09 07:00:00;vlinder22;7.2;NaN;93.0;0.0;0.0;5.3;6.4;135.0;102303.0;102338.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-09 08:00:00;vlinder22;9.0;NaN;91.0;0.0;0.0;5.4;8.1;125.0;102307.0;102342.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-09 09:00:00;vlinder22;11.4;NaN;83.0;0.0;0.0;7.2;14.5;145.0;102269.0;102304.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-09 10:00:00;vlinder22;13.4;NaN;74.0;0.0;0.0;6.8;12.9;145.0;102206.0;102241.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-09 11:00:00;vlinder22;15.0;NaN;69.0;0.0;0.0;4.9;9.7;145.0;102133.0;102167.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-09 12:00:00;vlinder22;16.1;NaN;66.0;0.0;0.0;6.8;12.9;145.0;102025.0;102059.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-09 13:00:00;vlinder22;16.6;NaN;65.0;0.0;0.0;7.2;16.1;155.0;101912.0;101946.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-09 14:00:00;vlinder22;16.9;NaN;67.0;0.0;0.0;6.9;11.3;145.0;101797.0;101831.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-09 15:00:00;vlinder22;17.1;NaN;65.0;0.0;0.0;9.2;14.5;125.0;101704.0;101738.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-09 16:00:00;vlinder22;16.7;NaN;65.0;0.0;0.0;7.5;12.9;135.0;101612.0;101646.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-09 17:00:00;vlinder22;14.7;NaN;69.0;0.0;0.0;3.0;4.8;125.0;101568.0;101602.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-09 18:00:00;vlinder22;12.3;NaN;79.0;0.0;0.0;0.0;0.0;125.0;101570.0;101605.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-09 19:00:00;vlinder22;10.0;NaN;84.0;0.0;0.0;0.7;6.4;125.0;101526.0;101561.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-09 20:00:00;vlinder22;11.7;NaN;80.0;0.0;0.0;4.3;6.4;135.0;101475.0;101510.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-09 21:00:00;vlinder22;10.9;NaN;81.0;0.0;0.0;0.0;0.0;145.0;101443.0;101478.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-09 22:00:00;vlinder22;10.7;NaN;82.0;0.0;0.0;3.6;6.4;145.0;101436.0;101471.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-09 23:00:00;vlinder22;10.1;NaN;85.0;0.0;0.0;3.4;4.8;135.0;101407.0;101442.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-10 00:00:00;vlinder22;9.8;NaN;85.0;0.0;0.0;4.0;6.4;145.0;101364.0;101399.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-10 01:00:00;vlinder22;9.5;NaN;87.0;0.0;0.0;3.4;4.8;145.0;101335.0;101370.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-10 02:00:00;vlinder22;9.6;NaN;88.0;0.0;0.0;3.9;8.1;145.0;101313.0;101348.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-10 03:00:00;vlinder22;9.4;NaN;88.0;0.0;0.0;5.7;9.7;145.0;101289.0;101324.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-10 04:00:00;vlinder22;9.5;NaN;89.0;0.0;0.0;4.0;9.7;175.0;101307.0;101342.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-10 05:00:00;vlinder22;9.3;NaN;89.0;0.0;0.0;3.7;6.4;155.0;101300.0;101335.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-10 06:00:00;vlinder22;9.0;NaN;90.0;0.0;0.0;2.3;4.8;185.0;101316.0;101351.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-10 07:00:00;vlinder22;9.6;NaN;89.0;0.0;0.0;5.0;8.1;145.0;101361.0;101396.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-10 08:00:00;vlinder22;10.4;NaN;90.0;0.0;0.0;2.0;6.4;155.0;101428.0;101463.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-10 09:00:00;vlinder22;13.2;NaN;86.0;0.0;0.0;1.1;3.2;155.0;101499.0;101533.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-10 10:00:00;vlinder22;14.9;NaN;82.0;0.0;0.0;2.1;4.8;255.0;101569.0;101603.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-10 11:00:00;vlinder22;14.4;NaN;87.0;0.0;0.4;0.0;0.0;245.0;101645.0;101679.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-10 12:00:00;vlinder22;14.4;NaN;90.0;0.0;0.4;8.2;11.3;335.0;101714.0;101748.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-10 13:00:00;vlinder22;13.7;NaN;90.0;0.0;0.4;6.5;14.5;325.0;101794.0;101828.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-10 14:00:00;vlinder22;12.9;NaN;89.0;0.0;0.4;8.9;17.7;335.0;101922.0;101957.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-10 15:00:00;vlinder22;13.7;NaN;79.0;0.0;0.4;8.4;17.7;355.0;101986.0;102021.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-10 16:00:00;vlinder22;14.1;NaN;75.0;0.0;0.4;7.0;17.7;345.0;102059.0;102093.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-10 17:00:00;vlinder22;12.9;NaN;76.0;0.0;0.4;3.9;6.4;345.0;102157.0;102192.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-10 18:00:00;vlinder22;10.3;NaN;83.0;0.0;0.4;0.0;0.0;335.0;102261.0;102296.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-10 19:00:00;vlinder22;8.3;NaN;87.0;0.0;0.4;0.0;0.0;305.0;102342.0;102377.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-10 20:00:00;vlinder22;8.1;NaN;89.0;0.0;0.4;0.0;0.0;185.0;102384.0;102419.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-10 21:00:00;vlinder22;6.7;NaN;90.0;0.0;0.4;0.0;0.0;185.0;102452.0;102488.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-10 22:00:00;vlinder22;6.5;NaN;91.0;0.0;0.4;0.0;0.0;165.0;102512.0;102548.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-10 23:00:00;vlinder22;6.4;NaN;90.0;0.0;0.4;0.0;0.0;165.0;102553.0;102589.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-11 00:00:00;vlinder22;5.3;NaN;92.0;0.0;0.0;0.0;0.0;165.0;102542.0;102578.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-11 01:00:00;vlinder22;5.6;NaN;92.0;0.0;0.0;0.0;0.0;165.0;102591.0;102627.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-11 02:00:00;vlinder22;4.4;NaN;93.0;0.0;0.0;0.0;0.0;165.0;102610.0;102646.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-11 03:00:00;vlinder22;4.9;NaN;92.0;0.0;0.0;0.0;0.0;125.0;102589.0;102625.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-11 04:00:00;vlinder22;4.6;NaN;93.0;0.0;0.0;0.0;0.0;125.0;102617.0;102653.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-11 05:00:00;vlinder22;4.2;NaN;93.0;0.0;0.0;0.0;0.0;125.0;102659.0;102695.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-11 06:00:00;vlinder22;4.4;NaN;93.0;0.0;0.2;0.0;0.0;125.0;102673.0;102709.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-11 07:00:00;vlinder22;5.4;NaN;94.0;0.0;0.2;0.0;0.0;125.0;102736.0;102772.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-11 08:00:00;vlinder22;8.5;NaN;94.0;0.0;0.2;0.0;0.0;145.0;102772.0;102807.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-11 09:00:00;vlinder22;11.3;NaN;95.0;0.0;0.2;0.0;0.0;345.0;102787.0;102822.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-11 10:00:00;vlinder22;13.6;NaN;86.0;0.0;0.2;0.0;0.0;275.0;102793.0;102828.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-11 11:00:00;vlinder22;15.6;NaN;68.0;0.0;0.2;0.0;0.0;135.0;102796.0;102831.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-11 12:00:00;vlinder22;16.3;NaN;63.0;0.0;0.2;3.3;8.1;155.0;102757.0;102791.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-11 13:00:00;vlinder22;17.1;NaN;61.0;0.0;0.2;1.7;6.4;195.0;102721.0;102755.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
2022-10-11 14:00:00;vlinder22;16.1;NaN;67.0;0.0;0.2;2.5;4.8;345.0;102655.0;102689.0;ok;ok;ok;ok;ok;ok;ok;Vlinder;50.989501;2.85622;De Blankaert;Diksmuide
